"","Rating","Text"
"967",4.5,"  Very well done animated film. I enjoyed the visual style quite a bit, and enjoyed the exploration of Mexican culture."
"968",5,"  Absolutely spectacular movie !! I must own this and watch ALL the special features and ?making of? features - cried sooo much and could hear ppl crying in the theatre - bring your tissues - the importance of familia is so pronounced in this movie and the real explanation of what the day of the dead represents for Mejicanos is awesome"
"969",4.5,"  Best animated film this year for sure"
"970",4.5,"  Absolutely loved it. Besides being adorable, it had a great message. I found myself at least 6 times saying, ""Unbelievable"" when referring to the animation. So lifelike, so real. Really well done. [4.5 stars]"
"971",4,"  Visually a pleasure (just beautiful) and a great plot where a young boy learns about his ancestors in the land of the dead."
"972",4.5,"  A wonderful Movie, showing the beauty in music, and how it can bring humanity, family, and people apart or together once again. It takes place in Mexico, and shows that we must always remember our loved ones, through memory, songs, pictures and gifts, so that they can still meet us even when we are at the other side."
"973",4.5,"  Pixar did it again, by striking gold with this much needed film, specially in this times of diplomatic tension between the United States and Mexico. (On a small note, the Adidas as seen within a Mexico footbal soccer shirt, joins Babie and Mr. Potato Head, as one of the real brands seen within a Pixar film.)"
"974",5,"  This movie gets you all up in the feels, so damn touching and beautiful. I really can't find anything to complain about this movie. Pixar is over here trying to make you feel worse than the first 10mins of UP, when it gets there it will hit you(assuming you have a heart). This movie brought mexican culture front and center in an easy to digest format."
"975",4.5,"  Sometimes predictable but still charming and thoughtful, Coco is led by two main characters with enough chemistry to pull it off. The music and the visuals fit as the perfect frame for one of, if not THE, best animated movie of the year."
"976",4,"  A standard retelling of the hero's journey can get predictable (see: Robots). And while the beats in Coco are familiar, there is plenty in this movie to think about: what if chasing your dream means leaving your family? What kind of family isn't supportive of your dream? The answers given in Coco are a little too neat and tidy, but that doesn't mean that the movie doesn't offer genuine emotion through its visuals, its music, and its story. While the world-building isn't as imaginative as Inside Out or WALL-E, the design of the Land of the Dead is something to behold, a Pixar version of a less-depressing Blade Runner."
"977",5,"  great movie! even with the apology before the film"
"978",5,"  AMAZING loved every second I started to cry a lot"
"979",5,"  A most excellent and touching tale about the importance of family!! Very well done with great visuals, music, and a story with lots of heart. Highly recommended for the whole family!"
"980",4.5,"  INCREDIBLE! This was almost as good as Inside Out! Go see this one if you haven't already."
"981",5,"  This movie has a very strong message compared to other movies I've seen like oml this legit made me cry a gallon"
"982",5,"  This movie was one of the best Disney movies ever. I was born '93 and I have been waiting for a good Disney movie for a while now. Thank you!! you need more like these. great story something we can relate too."
"983",5,"  A beautifully told story with spectacular visual effects. And with such powerful scenes, some which are enough to make a grown man cry. Best movie I watched all year."
