"","Rating","Text"
"536",5,"  Go see this fun, thrilling movie! Don't listen to the wanna be critics, the fact that the movie is based on a video game story line doesn't take away from the fact that it is an excellent written and directed action fantasy movie. Go and enjoy it and make your own judgement. You will like it. Definitely."
"537",5,"  Very satisfying movie with great actors!"
"538",4,"  Great reboot. The story could have been a little stronger, but this was a realistic adventure movie with no stupid sarcasm. Believable action scenes and Alicia is a 100% better Lara Croft. I look forward to the next in the series."
"539",5,"  Loved the movie. For someone who didn't play the game this is a story of a great adventure any young rebellious girl would love to be in."
"540",5,"  Possibly the best video game adaptation to date. If you enjoyed the latest two Tomb Raider games, you'll likely enjoy this movie. It's heavily inspired by both games, borrowing pieces of each and then weaving its own story, that still fits nicely in the TR mythos. Alicia Vikander is perfect in the role and is a much more believable Lara than Angelina Jolie ever was, though it probably helps that the character itself is more fleshed out in these ""reboots"" and isn't merely a sex symbol. The film clearly sets up what is hopefully a long and fruitful franchise. I'm certainly looking forward to more!"
"541",4,"  There is no real depth in the scenario, but what is on the screen is working. Nice depiction of the reboot Lara Croft, as well as a variation on the video game. The movie took liberties on some points and it works very well."
"542",0.5,"  They ate an excellent game and barfed up the good bits, changed parts of the story and paired it with a weak squealing tomb raider who was not able to complete one fight the whole movie on her own."
"543",3,"  This is a good movie worth seeing but didn?t give 5 stars and probably is just me but missed Angie In the movie. Guess what I really mean to say is that sense of humor that ran through those movies , she would simply say hmm with that look of hers, after a great one liner gave the movies a feeling of fun. We play games for fun or i do and when that fun is eliminated as much as this adaptation did it lost some of the fantasy that I enjoy."
"544",3,"  A good not great movie that might just might be a turning point for video games being adapted into movies. 74/100."
"545",2.5,"  Pretty good remake , hopefully the sequel will be better"
"546",4,"  I thought they did a pretty good job this time around, hopefully there will be other movies to come."
"547",2.5,"  The movie is good. But the problem with the movie is that it COMPLETELY removes the third act of the game and has a scooby doo moment where they 'rip of the mask' and say, ""OH, it isn't supernatural after all, its just SCIENCE.""I'm sorry, but they should have never left out Himiko being an actual demon queen and her fuedal japan samurai immortal army that is keeping everyone trapped on the island until the curse is broken. Sad part is, the movie is actually good until they scooby doo'd it."
"548",2.5,"  It's nothing we haven't seen Indiana Jones do better 3 times."
"549",4,"  If you play the games you will love this. If you don't this movie is still fun. Alicia kicks ass in this!"
"550",5,"  Thoroughly enjoyed this movie. Excellent reboot and eons better Lara."
"551",5,"  Who needs Indiana Jones?"
"552",2,"  Tomb Raider est un film assez rageant dans la mesure o� le réalisateur parvient à tirer le meilleur d'un casting particulièrement sympathique (Daniel Wu progresse de film en film) et où la première partie est vraiment réussie. En effet, malgré ses deux grosses qualités, Tomb Raider s'écroule totalement quand le film démarre réellement son intrigue, aussi inintéressante que cousue de fil blanc. De ce fait, Tomb Raider est un film beaucoup trop long, aux effets spéciaux vraiment vilains et avec si peu d'originalité qu'il s'oublie bien trop vite."
"553",5,"  Great film. Alicia's performance being the best part about it. Great way of seriously portraying Lara's origin story without taking away from the video games. Great job!"
